TrackId,track_name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice,genre_name
1615,"Four Sticks",131,1,1,"Jimmy Page, Robert Plant",284447,9481301,0.99,Rock
1616,"Going To California",131,1,1,"Jimmy Page, Robert Plant",215693,7068737,0.99,Rock
1617,"When The Levee Breaks",131,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham, Memphis Minnie",427702,13912107,0.99,Rock
1618,"Good Times Bad Times",132,1,1,"Jimmy Page/John Bonham/John Paul Jones",166164,5464077,0.99,Rock
1619,"Babe I'm Gonna Leave You",132,1,1,"Jimmy Page/Robert Plant",401475,13189312,0.99,Rock
1620,"You Shook Me",132,1,1,"J. B. Lenoir/Willie Dixon",388179,12643067,0.99,Rock
1621,"Dazed and Confused",132,1,1,"Jimmy Page",386063,12610326,0.99,Rock
1622,"Your Time Is Gonna Come",132,1,1,"Jimmy Page/John Paul Jones",274860,9011653,0.99,Rock
1623,"Black Mountain Side",132,1,1,"Jimmy Page",132702,4440602,0.99,Rock
1624,"Communication Breakdown",132,1,1,"Jimmy Page/John Bonham/John Paul Jones",150230,4899554,0.99,Rock
1625,"I Can't Quit You Baby",132,1,1,"Willie Dixon",282671,9252733,0.99,Rock
1626,"How Many More Times",132,1,1,"Jimmy Page/John Bonham/John Paul Jones",508055,16541364,0.99,Rock
1627,"Whole Lotta Love",133,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",334471,11026243,0.99,Rock
1628,"What Is And What Should Never Be",133,1,1,"Jimmy Page, Robert Plant",287973,9369385,0.99,Rock
1629,"The Lemon Song",133,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",379141,12463496,0.99,Rock
1630,"Thank You",133,1,1,"Jimmy Page, Robert Plant",287791,9337392,0.99,Rock
1631,Heartbreaker,133,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",253988,8387560,0.99,Rock
1632,"Living Loving Maid (She's Just A Woman)",133,1,1,"Jimmy Page, Robert Plant",159216,5219819,0.99,Rock
1633,"Ramble On",133,1,1,"Jimmy Page, Robert Plant",275591,9199710,0.99,Rock
1634,"Moby Dick",133,1,1,"John Bonham, John Paul Jones, Jimmy Page",260728,8664210,0.99,Rock
1635,"Bring It On Home",133,1,1,"Jimmy Page, Robert Plant",259970,8494731,0.99,Rock
1636,"Immigrant Song",134,1,1,"Jimmy Page, Robert Plant",144875,4786461,0.99,Rock
1637,Friends,134,1,1,"Jimmy Page, Robert Plant",233560,7694220,0.99,Rock
1638,"Celebration Day",134,1,1,"Jimmy Page, Robert Plant, John Paul Jones",209528,6871078,0.99,Rock
1639,"Since I've Been Loving You",134,1,1,"Jimmy Page, Robert Plant, John Paul Jones",444055,14482460,0.99,Rock
1640,"Out On The Tiles",134,1,1,"Jimmy Page, Robert Plant, John Bonham",246047,8060350,0.99,Rock
1641,"Gallows Pole",134,1,1,Traditional,296228,9757151,0.99,Rock
1642,Tangerine,134,1,1,"Jimmy Page",189675,6200893,0.99,Rock
1643,"That's The Way",134,1,1,"Jimmy Page, Robert Plant",337345,11202499,0.99,Rock
1644,"Bron-Y-Aur Stomp",134,1,1,"Jimmy Page, Robert Plant, John Paul Jones",259500,8674508,0.99,Rock
1645,"Hats Off To (Roy) Harper",134,1,1,Traditional,219376,7236640,0.99,Rock
1646,"In The Light",135,1,1,"John Paul Jones/Robert Plant",526785,17033046,0.99,Rock
1647,Bron-Yr-Aur,135,1,1,"Jimmy Page",126641,4150746,0.99,Rock
1648,"Down By The Seaside",135,1,1,"Robert Plant",316186,10371282,0.99,Rock
1649,"Ten Years Gone",135,1,1,"Robert Plant",393116,12756366,0.99,Rock
1650,"Night Flight",135,1,1,"John Paul Jones/Robert Plant",217547,7160647,0.99,Rock
1651,"The Wanton Song",135,1,1,"Robert Plant",249887,8180988,0.99,Rock
1652,"Boogie With Stu",135,1,1,"Ian Stewart/John Bonham/John Paul Jones/Mrs. Valens/Robert Plant",233273,7657086,0.99,Rock
1653,"Black Country Woman",135,1,1,"Robert Plant",273084,8951732,0.99,Rock
1654,"Sick Again",135,1,1,"Robert Plant",283036,9279263,0.99,Rock
1655,"Achilles Last Stand",136,1,1,"Jimmy Page/Robert Plant",625502,20593955,0.99,Rock
1656,"For Your Life",136,1,1,"Jimmy Page/Robert Plant",384391,12633382,0.99,Rock
1657,"Royal Orleans",136,1,1,"John Bonham/John Paul Jones",179591,5930027,0.99,Rock
1658,"Nobody's Fault But Mine",136,1,1,"Jimmy Page/Robert Plant",376215,12237859,0.99,Rock
1659,"Candy Store Rock",136,1,1,"Jimmy Page/Robert Plant",252055,8397423,0.99,Rock
1660,"Hots On For Nowhere",136,1,1,"Jimmy Page/Robert Plant",284107,9342342,0.99,Rock
1661,"Tea For One",136,1,1,"Jimmy Page/Robert Plant",566752,18475264,0.99,Rock
1662,"Rock & Roll",137,1,1,"John Bonham/John Paul Jones/Robert Plant",242442,7897065,0.99,Rock
1663,"Celebration Day",137,1,1,"John Paul Jones/Robert Plant",230034,7478487,0.99,Rock
1664,"The Song Remains The Same",137,1,1,"Robert Plant",353358,11465033,0.99,Rock
1665,"Rain Song",137,1,1,"Robert Plant",505808,16273705,0.99,Rock
1666,"Dazed And Confused",137,1,1,"Jimmy Page",1612329,52490554,0.99,Rock
1667,"No Quarter",138,1,1,"John Paul Jones/Robert Plant",749897,24399285,0.99,Rock
1668,"Stairway To Heaven",138,1,1,"Robert Plant",657293,21354766,0.99,Rock
1669,"Moby Dick",138,1,1,"John Bonham/John Paul Jones",766354,25345841,0.99,Rock
1670,"Whole Lotta Love",138,1,1,"John Bonham/John Paul Jones/Robert Plant/Willie Dixon",863895,28191437,0.99,Rock
1702,"Are You Gonna Go My Way",141,1,1,"Craig Ross/Lenny Kravitz",211591,6905135,0.99,Rock
1703,"Fly Away",141,1,1,"Lenny Kravitz",221962,7322085,0.99,Rock
1704,"Rock And Roll Is Dead",141,1,1,"Lenny Kravitz",204199,6680312,0.99,Rock
1705,Again,141,1,1,"Lenny Kravitz",228989,7490476,0.99,Rock
1706,"It Ain't Over 'Til It's Over",141,1,1,"Lenny Kravitz",242703,8078936,0.99,Rock
1707,"Can't Get You Off My Mind",141,1,1,"Lenny Kravitz",273815,8937150,0.99,Rock
1708,"Mr. Cab Driver",141,1,1,"Lenny Kravitz",230321,7668084,0.99,Rock
1709,"American Woman",141,1,1,"B. Cummings/G. Peterson/M.J. Kale/R. Bachman",261773,8538023,0.99,Rock
1710,"Stand By My Woman",141,1,1,"Henry Kirssch/Lenny Kravitz/S. Pasch A. Krizan",259683,8447611,0.99,Rock
1711,"Always On The Run",141,1,1,"Lenny Kravitz/Slash",232515,7593397,0.99,Rock
1712,"Heaven Help",141,1,1,"Gerry DeVeaux/Terry Britten",190354,6222092,0.99,Rock
1713,"I Belong To You",141,1,1,"Lenny Kravitz",257123,8477980,0.99,Rock
1714,Believe,141,1,1,"Henry Hirsch/Lenny Kravitz",295131,9661978,0.99,Rock
1715,"Let Love Rule",141,1,1,"Lenny Kravitz",342648,11298085,0.99,Rock
1716,"Black Velveteen",141,1,1,"Lenny Kravitz",290899,9531301,0.99,Rock
1745,"Pseudo Silk Kimono",144,1,1,"Kelly, Mosley, Rothery, Trewaves",134739,4334038,0.99,Rock
1746,Kayleigh,144,1,1,"Kelly, Mosley, Rothery, Trewaves",234605,7716005,0.99,Rock
1747,Lavender,144,1,1,"Kelly, Mosley, Rothery, Trewaves",153417,4999814,0.99,Rock
1748,"Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel",144,1,1,"Kelly, Mosley, Rothery, Trewaves",356493,11791068,0.99,Rock
1749,"Heart Of Lothian: Wide Boy / Curtain Call",144,1,1,"Kelly, Mosley, Rothery, Trewaves",366053,11893723,0.99,Rock
1750,"Waterhole (Expresso Bongo)",144,1,1,"Kelly, Mosley, Rothery, Trewaves",133093,4378835,0.99,Rock
1751,"Lords Of The Backstage",144,1,1,"Kelly, Mosley, Rothery, Trewaves",112875,3741319,0.99,Rock
1752,"Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold",144,1,1,"Kelly, Mosley, Rothery, Trewaves",569704,18578995,0.99,Rock
1753,"Childhoods End?",144,1,1,"Kelly, Mosley, Rothery, Trewaves",272796,9015366,0.99,Rock
1754,"White Feather",144,1,1,"Kelly, Mosley, Rothery, Trewaves",143595,4711776,0.99,Rock
1791,"Down Under",147,1,1,NULL,222171,7366142,0.99,Rock
1792,Overkill,147,1,1,NULL,225410,7408652,0.99,Rock
1793,"Be Good Johnny",147,1,1,NULL,216320,7139814,0.99,Rock
1794,"Everything I Need",147,1,1,NULL,216476,7107625,0.99,Rock
1795,"Down by the Sea",147,1,1,NULL,408163,13314900,0.99,Rock
1796,"Who Can It Be Now?",147,1,1,NULL,202396,6682850,0.99,Rock
1797,"It's a Mistake",147,1,1,NULL,273371,8979965,0.99,Rock
1798,"Dr. Heckyll & Mr. Jive",147,1,1,NULL,278465,9110403,0.99,Rock
1799,"Shakes and Ladders",147,1,1,NULL,198008,6560753,0.99,Rock
1800,"No Sign of Yesterday",147,1,1,NULL,362004,11829011,0.99,Rock
1986,Intro,163,1,1,"Kurt Cobain",52218,1688527,0.99,Rock
1987,School,163,1,1,"Kurt Cobain",160235,5234885,0.99,Rock
1988,"Drain You",163,1,1,"Kurt Cobain",215196,7013175,0.99,Rock
1989,Aneurysm,163,1,1,Nirvana,271516,8862545,0.99,Rock
1990,"Smells Like Teen Spirit",163,1,1,Nirvana,287190,9425215,0.99,Rock
1991,"Been A Son",163,1,1,"Kurt Cobain",127555,4170369,0.99,Rock
1992,Lithium,163,1,1,"Kurt Cobain",250017,8148800,0.99,Rock
1993,Sliver,163,1,1,"Kurt Cobain",116218,3784567,0.99,Rock
1994,"Spank Thru",163,1,1,"Kurt Cobain",190354,6186487,0.99,Rock
1995,"Scentless Apprentice",163,1,1,Nirvana,211200,6898177,0.99,Rock
1996,"Heart-Shaped Box",163,1,1,"Kurt Cobain",281887,9210982,0.99,Rock
1997,"Milk It",163,1,1,"Kurt Cobain",225724,7406945,0.99,Rock
1998,"Negative Creep",163,1,1,"Kurt Cobain",163761,5354854,0.99,Rock
1999,Polly,163,1,1,"Kurt Cobain",149995,4885331,0.99,Rock
2000,Breed,163,1,1,"Kurt Cobain",208378,6759080,0.99,Rock
2001,Tourette's,163,1,1,"Kurt Cobain",115591,3753246,0.99,Rock
2002,Blew,163,1,1,"Kurt Cobain",216346,7096936,0.99,Rock
2003,"Smells Like Teen Spirit",164,1,1,"Kurt Cobain",301296,9823847,0.99,Rock
2004,"In Bloom",164,1,1,"Kurt Cobain",254928,8327077,0.99,Rock
2005,"Come As You Are",164,1,1,"Kurt Cobain",219219,7123357,0.99,Rock
2006,Breed,164,1,1,"Kurt Cobain",183928,5984812,0.99,Rock
2007,Lithium,164,1,1,"Kurt Cobain",256992,8404745,0.99,Rock
2008,Polly,164,1,1,"Kurt Cobain",177031,5788407,0.99,Rock
2009,"Territorial Pissings",164,1,1,"Kurt Cobain",143281,4613880,0.99,Rock
2010,"Drain You",164,1,1,"Kurt Cobain",223973,7273440,0.99,Rock
2011,"Lounge Act",164,1,1,"Kurt Cobain",156786,5093635,0.99,Rock
2012,"Stay Away",164,1,1,"Kurt Cobain",212636,6956404,0.99,Rock
2013,"On A Plain",164,1,1,"Kurt Cobain",196440,6390635,0.99,Rock
2014,"Something In The Way",164,1,1,"Kurt Cobain",230556,7472168,0.99,Rock
2015,Time,165,1,1,NULL,96888,3124455,0.99,Rock
2016,P.S.Apareça,165,1,1,NULL,209188,6842244,0.99,Rock
2017,"Sangue Latino",165,1,1,NULL,223033,7354184,0.99,Rock
2018,"Folhas Secas",165,1,1,NULL,161253,5284522,0.99,Rock
2019,Poeira,165,1,1,NULL,267075,8784141,0.99,Rock
2020,Mágica,165,1,1,NULL,233743,7627348,0.99,Rock
2021,"Quem Mata A Mulher Mata O Melhor",165,1,1,NULL,262791,8640121,0.99,Rock
2022,Mundaréu,165,1,1,NULL,217521,7158975,0.99,Rock
2023,"O Braço Da Minha Guitarra",165,1,1,NULL,258351,8469531,0.99,Rock
2024,Deus,165,1,1,NULL,284160,9188110,0.99,Rock
2025,"Mãe Terra",165,1,1,NULL,306625,9949269,0.99,Rock
2026,"Às Vezes",165,1,1,NULL,330292,10706614,0.99,Rock
2027,"Menino De Rua",165,1,1,NULL,329795,10784595,0.99,Rock
2028,"Prazer E Fé",165,1,1,NULL,214831,7031383,0.99,Rock
2029,Elza,165,1,1,NULL,199105,6517629,0.99,Rock
2093,"Bark at the Moon",170,2,1,"O. Osbourne",257252,4601224,0.99,Rock
2094,"I Don't Know",171,2,1,"B. Daisley, O. Osbourne & R. Rhoads",312980,5525339,0.99,Rock
2095,"Crazy Train",171,2,1,"B. Daisley, O. Osbourne & R. Rhoads",295960,5255083,0.99,Rock
2096,"Flying High Again",172,2,1,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",290851,5179599,0.99,Rock
2097,"Mama, I'm Coming Home",173,2,1,"L. Kilmister, O. Osbourne & Z. Wylde",251586,4302390,0.99,Rock
2098,"No More Tears",173,2,1,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",444358,7362964,0.99,Rock
2113,"Shining In The Light",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",240796,7951688,0.99,Rock
2114,"When The World Was Young",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",373394,12198930,0.99,Rock
2115,"Upon A Golden Horse",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",232359,7594829,0.99,Rock
2116,"Blue Train",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",405028,13170391,0.99,Rock
2117,"Please Read The Letter",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",262112,8603372,0.99,Rock
2118,"Most High",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",336535,10999203,0.99,Rock
2119,"Heart In Your Hand",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",230896,7598019,0.99,Rock
2120,"Walking Into Clarksdale",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",318511,10396315,0.99,Rock
2121,"Burning Up",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",321619,10525136,0.99,Rock
2122,"When I Was A Child",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",345626,11249456,0.99,Rock
2123,"House Of Love",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",335699,10990880,0.99,Rock
2124,"Sons Of Freedom",175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",246465,8087944,0.99,Rock
2139,Wrathchild,177,1,1,"Steve Harris",170396,5499390,0.99,Rock
2140,Killers,177,1,1,"Paul Di'Anno/Steve Harris",309995,10009697,0.99,Rock
2141,Prowler,177,1,1,"Steve Harris",240274,7782963,0.99,Rock
2142,"Murders In The Rue Morgue",177,1,1,"Steve Harris",258638,8360999,0.99,Rock
2143,"Women In Uniform",177,1,1,"Greg Macainsh",189936,6139651,0.99,Rock
2144,"Remember Tomorrow",177,1,1,"Paul Di'Anno/Steve Harris",326426,10577976,0.99,Rock
2145,Sanctuary,177,1,1,"David Murray/Paul Di'Anno/Steve Harris",198844,6423543,0.99,Rock
2146,"Running Free",177,1,1,"Paul Di'Anno/Steve Harris",199706,6483496,0.99,Rock
2147,"Phantom Of The Opera",177,1,1,"Steve Harris",418168,13585530,0.99,Rock
2148,"Iron Maiden",177,1,1,"Steve Harris",235232,7600077,0.99,Rock
2149,Corduroy,178,1,1,"Pearl Jam & Eddie Vedder",305293,9991106,0.99,Rock
2150,"Given To Fly",178,1,1,"Eddie Vedder & Mike McCready",233613,7678347,0.99,Rock
2151,"Hail, Hail",178,1,1,"Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready",223764,7364206,0.99,Rock
2152,Daughter,178,1,1,"Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder",407484,13420697,0.99,Rock
2153,"Elderly Woman Behind The Counter In A Small Town",178,1,1,"Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder",229328,7509304,0.99,Rock
2154,Untitled,178,1,1,"Pearl Jam",122801,3957141,0.99,Rock
2155,MFC,178,1,1,"Eddie Vedder",148192,4817665,0.99,Rock
2156,Go,178,1,1,"Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder",161541,5290810,0.99,Rock
2157,"Red Mosquito",178,1,1,"Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder",242991,7944923,0.99,Rock
2158,"Even Flow",178,1,1,"Stone Gossard & Eddie Vedder",317100,10394239,0.99,Rock
2159,"Off He Goes",178,1,1,"Eddie Vedder",343222,11245109,0.99,Rock
2160,Nothingman,178,1,1,"Jeff Ament & Eddie Vedder",278595,9107017,0.99,Rock
2161,"Do The Evolution",178,1,1,"Eddie Vedder & Stone Gossard",225462,7377286,0.99,Rock
2162,"Better Man",178,1,1,"Eddie Vedder",246204,8019563,0.99,Rock
2163,Black,178,1,1,"Stone Gossard & Eddie Vedder",415712,13580009,0.99,Rock
2164,"F*Ckin' Up",178,1,1,"Neil Young",377652,12360893,0.99,Rock
2178,"Can't Keep",180,1,1,"Eddie Vedder",219428,7215713,0.99,Rock
2179,"Save You",180,1,1,"Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard",230112,7609110,0.99,Rock
2180,"Love Boat Captain",180,1,1,"Eddie Vedder",276453,9016789,0.99,Rock
2181,Cropduster,180,1,1,"Matt Cameron",231888,7588928,0.99,Rock
2182,Ghost,180,1,1,"Jeff Ament",195108,6383772,0.99,Rock
2183,"I Am Mine",180,1,1,"Eddie Vedder",215719,7086901,0.99,Rock
2184,"Thumbing My Way",180,1,1,"Eddie Vedder",250226,8201437,0.99,Rock
2185,"You Are",180,1,1,"Matt Cameron",270863,8938409,0.99,Rock
2186,"Get Right",180,1,1,"Matt Cameron",158589,5223345,0.99,Rock
2187,"Green Disease",180,1,1,"Eddie Vedder",161253,5375818,0.99,Rock
2188,"Help Help",180,1,1,"Jeff Ament",215092,7033002,0.99,Rock
2189,Bushleager,180,1,1,"Stone Gossard",237479,7849757,0.99,Rock
2190,"1/2 Full",180,1,1,"Jeff Ament",251010,8197219,0.99,Rock
2191,Arc,180,1,1,"Pearl Jam",65593,2099421,0.99,Rock
2192,"All or None",180,1,1,"Stone Gossard",277655,9104728,0.99,Rock
2193,Once,181,1,1,"Stone Gossard",231758,7561555,0.99,Rock
2194,Evenflow,181,1,1,"Stone Gossard",293720,9622017,0.99,Rock
2195,Alive,181,1,1,"Stone Gossard",341080,11176623,0.99,Rock
2196,"Why Go",181,1,1,"Jeff Ament",200254,6539287,0.99,Rock
2197,Black,181,1,1,"Dave Krusen/Stone Gossard",343823,11213314,0.99,Rock
2198,Jeremy,181,1,1,"Jeff Ament",318981,10447222,0.99,Rock
2199,Oceans,181,1,1,"Jeff Ament/Stone Gossard",162194,5282368,0.99,Rock
2200,Porch,181,1,1,"Eddie Vedder",210520,6877475,0.99,Rock
2201,Garden,181,1,1,"Jeff Ament/Stone Gossard",299154,9740738,0.99,Rock
2202,Deep,181,1,1,"Jeff Ament/Stone Gossard",258324,8432497,0.99,Rock
2203,Release,181,1,1,"Jeff Ament/Mike McCready/Stone Gossard",546063,17802673,0.99,Rock
2204,Go,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",193123,6351920,0.99,Rock
2205,Animal,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",169325,5503459,0.99,Rock
2206,Daughter,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",235598,7824586,0.99,Rock
2207,"Glorified G",182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",206968,6772116,0.99,Rock
2208,Dissident,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",215510,7034500,0.99,Rock
2209,W.M.A.,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",359262,12037261,0.99,Rock
2210,Blood,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",170631,5551478,0.99,Rock
2211,Rearviewmirror,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",284186,9321053,0.99,Rock
2212,Rats,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",255425,8341934,0.99,Rock
2213,"Elderly Woman Behind The Counter In A Small Town",182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",196336,6499398,0.99,Rock
2214,Leash,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",189257,6191560,0.99,Rock
2215,Indifference,182,1,1,"Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",302053,9756133,0.99,Rock
2229,"Speak To Me/Breathe",183,1,1,"Mason/Waters, Gilmour, Wright",234213,7631305,0.99,Rock
2230,"On The Run",183,1,1,"Gilmour, Waters",214595,7206300,0.99,Rock
2231,Time,183,1,1,"Mason, Waters, Wright, Gilmour",425195,13955426,0.99,Rock
2232,"The Great Gig In The Sky",183,1,1,"Wright, Waters",284055,9147563,0.99,Rock
2233,Money,183,1,1,Waters,391888,12930070,0.99,Rock
2234,"Us And Them",183,1,1,"Waters, Wright",461035,15000299,0.99,Rock
2235,"Any Colour You Like",183,1,1,"Gilmour, Mason, Wright, Waters",205740,6707989,0.99,Rock
2236,"Brain Damage",183,1,1,Waters,230556,7497655,0.99,Rock
2237,Eclipse,183,1,1,Waters,125361,4065299,0.99,Rock
2254,"Bohemian Rhapsody",185,1,1,"Mercury, Freddie",358948,11619868,0.99,Rock
2255,"Another One Bites The Dust",185,1,1,"Deacon, John",216946,7172355,0.99,Rock
2256,"Killer Queen",185,1,1,"Mercury, Freddie",182099,5967749,0.99,Rock
2257,"Fat Bottomed Girls",185,1,1,"May, Brian",204695,6630041,0.99,Rock
2258,"Bicycle Race",185,1,1,"Mercury, Freddie",183823,6012409,0.99,Rock
2259,"You're My Best Friend",185,1,1,"Deacon, John",172225,5602173,0.99,Rock
2260,"Don't Stop Me Now",185,1,1,"Mercury, Freddie",211826,6896666,0.99,Rock
2261,"Save Me",185,1,1,"May, Brian",228832,7444624,0.99,Rock
2262,"Crazy Little Thing Called Love",185,1,1,"Mercury, Freddie",164231,5435501,0.99,Rock
2263,"Somebody To Love",185,1,1,"Mercury, Freddie",297351,9650520,0.99,Rock
2264,"Now I'm Here",185,1,1,"May, Brian",255346,8328312,0.99,Rock
2265,"Good Old-Fashioned Lover Boy",185,1,1,"Mercury, Freddie",175960,5747506,0.99,Rock
2266,"Play The Game",185,1,1,"Mercury, Freddie",213368,6915832,0.99,Rock
2267,Flash,185,1,1,"May, Brian",168489,5464986,0.99,Rock
2268,"Seven Seas Of Rhye",185,1,1,"Mercury, Freddie",170553,5539957,0.99,Rock
2269,"We Will Rock You",185,1,1,"Deacon, John/May, Brian",122880,4026955,0.99,Rock
2270,"We Are The Champions",185,1,1,"Mercury, Freddie",180950,5880231,0.99,Rock
2271,"We Will Rock You",186,1,1,May,122671,4026815,0.99,Rock
2272,"We Are The Champions",186,1,1,Mercury,182883,5939794,0.99,Rock
2273,"Sheer Heart Attack",186,1,1,Taylor,207386,6642685,0.99,Rock
2274,"All Dead, All Dead",186,1,1,May,190119,6144878,0.99,Rock
2275,"Spread Your Wings",186,1,1,Deacon,275356,8936992,0.99,Rock
2276,"Fight From The Inside",186,1,1,Taylor,184737,6078001,0.99,Rock
2277,"Get Down, Make Love",186,1,1,Mercury,231235,7509333,0.99,Rock
2278,"Sleep On The Sidewalk",186,1,1,May,187428,6099840,0.99,Rock
2279,"Who Needs You",186,1,1,Deacon,186958,6292969,0.99,Rock
2280,"It's Late",186,1,1,May,386194,12519388,0.99,Rock
2281,"My Melancholy Blues",186,1,1,Mercury,206471,6691838,0.99,Rock
2296,"How The West Was Won And Where It Got Us",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",271151,8994291,0.99,Rock
2297,"The Wake-Up Bomb",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",308532,10077337,0.99,Rock
2298,"New Test Leper",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",326791,10866447,0.99,Rock
2299,Undertow,189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",309498,10131005,0.99,Rock
2300,"E-Bow The Letter",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",324963,10714576,0.99,Rock
2301,Leave,189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",437968,14433365,0.99,Rock
2302,Departure,189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",209423,6818425,0.99,Rock
2303,"Bittersweet Me",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",245812,8114718,0.99,Rock
2304,"Be Mine",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",333087,10790541,0.99,Rock
2305,"Binky The Doormat",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",301688,9950320,0.99,Rock
2306,Zither,189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",154148,5032962,0.99,Rock
2307,"So Fast, So Numb",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",252682,8341223,0.99,Rock
2308,"Low Desert",189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",212062,6989288,0.99,Rock
2309,Electrolite,189,1,1,"Bill Berry-Peter Buck-Mike Mills-Michael Stipe",245315,8051199,0.99,Rock
2344,"Maluco Beleza",192,1,1,NULL,203206,6628067,0.99,Rock
2345,"O Dia Em Que A Terra Parou",192,1,1,NULL,261720,8586678,0.99,Rock
2346,"No Fundo Do Quintal Da Escola",192,1,1,NULL,177606,5836953,0.99,Rock
2347,"O Segredo Do Universo",192,1,1,NULL,192679,6315187,0.99,Rock
2348,"As Profecias",192,1,1,NULL,232515,7657732,0.99,Rock
2349,"Mata Virgem",192,1,1,NULL,142602,4690029,0.99,Rock
2350,"Sapato 36",192,1,1,NULL,196702,6507301,0.99,Rock
2351,"Todo Mundo Explica",192,1,1,NULL,134896,4449772,0.99,Rock
2352,"Que Luz É Essa",192,1,1,NULL,165067,5620058,0.99,Rock
2353,"Diamante De Mendigo",192,1,1,NULL,206053,6775101,0.99,Rock
2354,"Negócio É",192,1,1,NULL,175464,5826775,0.99,Rock
2355,"Muita Estrela, Pouca Constelação",192,1,1,NULL,268068,8781021,0.99,Rock
2356,"Século XXI",192,1,1,NULL,244897,8040563,0.99,Rock
2357,"Rock Das Aranhas (Ao Vivo) (Live)",192,1,1,NULL,231836,7591945,0.99,Rock
2375,"By The Way",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218017,7197430,0.99,Rock
2376,"Universally Speaking",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",259213,8501904,0.99,Rock
2377,"This Is The Place",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",257906,8469765,0.99,Rock
